Name,Active,MCS
DH3_17,DH3,0.262
DH3_18,DH3,0.209
DH3_19,DH3,0.182
DH3_20,DH3,0.262
DH3_21,DH3,0.256
DH3_22,DH3,0.186
DH3_23,DH3,0.209
DH3_24,DH3,0.17
DH3_25,DH3,0.17
DH3_26,DH3,0.293
DH3_27,DH3,0.333
DH3_28,DH3,0.186
DH3_29,DH3,0.244
DH3_30,DH3,0.282
DH3_31,DH3,0.262
DH3_32,DH3,0.262
DH3_33,DH3,0.368
DH3_34,DH3,0.19
DH3_35,DH3,0.205
DH3_36,DH3,0.174
DH3_37,DH3,0.128
DH3_38,DH3,0.227
DH3_39,DH3,0.238
DH3_40,DH3,0.238
DH3_41,DH3,0.209
DH3_42,DH3,0.293
DH3_43,DH3,0.289
DH3_44,DH3,0.275
DH3_45,DH3,0.233
DH3_46,DH3,0.302
DH3_47,DH3,0.174
DH3_48,DH3,0.262
DH3_49,DH3,0.238
DH3_50,DH3,0.205
DH3_51,DH3,0.205
DH3_52,DH3,0.342
DH3_53,DH3,0.378
DH3_54,DH3,0.17
DH3_55,DH3,0.149
DH3_56,DH3,0.233
DH3_57,DH3,0.209
DH3_58,DH3,0.273
DH3_59,DH3,0.326
DH3_60,DH3,0.421
DH3_61,DH3,0.209
DH3_62,DH3,0.3
DH3_63,DH3,0.171
DH3_64,DH3,0.171
DH3_65,DH3,0.2
DH3_66,DH3,0.146
DH3_67,DH3,0.171
DH3_68,DH3,0.22
DH3_69,DH3,0.191
DH3_70,DH3,0.267
DH3_71,DH3,0.233
DH3_72,DH3,0.268
DH3_73,DH3,0.31
DH3_74,DH3,0.326
DH3_75,DH3,0.317
DH3_76,DH3,0.25
DH3_77,DH3,0.191
DH3_78,DH3,0.256
DH3_79,DH3,0.2
DH3_80,DH3,0.286
DH3_81,DH3,0.213
DH3_82,DH3,0.222
DH3_83,DH3,0.209
DH3_84,DH3,0.205
DH3_85,DH3,0.256
DH3_86,DH3,0.191
DH3_87,DH3,0.22
DH3_88,DH3,0.208
DH3_89,DH3,0.297
DH3_90,DH3,0.2
DH3_91,DH3,0.297
DH3_92,DH3,0.231
DH3_93,DH3,0.263
DH3_94,DH3,0.2
DH3_95,DH3,0.286
DH3_96,DH3,0.19
DH3_97,DH3,0.217
DH3_98,DH3,0.182
DH3_99,DH3,0.214
DH3_100,DH3,0.275
L1B_1,L1B,0.486
L1B_2,L1B,0.222
L1B_3,L1B,0.162
L1B_4,L1B,0.303
L1B_5,L1B,0.278
L1B_6,L1B,0.278
L1B_7,L1B,0.361
L1B_8,L1B,0.324
L1B_9,L1B,0.294
L1B_10,L1B,0.205
L1B_11,L1B,0.243
L1B_12,L1B,0.394
L1B_13,L1B,0.286
L1B_14,L1B,0.406
L1B_15,L1B,0.314
L1B_16,L1B,0.179
L1B_17,L1B,0.294
L1B_18,L1B,0.25
L1B_19,L1B,0.179
L1B_20,L1B,0.314
L1B_21,L1B,0.324
L1B_22,L1B,0.25
L1B_23,L1B,0.314
L1B_24,L1B,0.189
L1B_25,L1B,0.179
L1B_26,L1B,0.179
L1B_27,L1B,0.257
L1B_28,L1B,0.184
L1B_29,L1B,0.343
L1B_30,L1B,0.452
L1B_31,L1B,0.194
L1B_32,L1B,0.184
L1B_33,L1B,0.184
L1B_34,L1B,0.314
L1B_35,L1B,0.306
L1B_36,L1B,0.353
L1B_37,L1B,0.353
L1B_38,L1B,0.324
L1B_39,L1B,0.257
L1B_40,L1B,0.189
L1B_41,L1B,0.455
L1B_42,L1B,0.25
L1B_43,L1B,0.4
L1B_44,L1B,0.438
L1B_45,L1B,0.452
L1B_46,L1B,0.314
L1B_47,L1B,0.353
L1B_48,L1B,0.375
L1B_49,L1B,0.314
L1B_50,L1B,0.303
L1B_51,L1B,0.222
L1B_52,L1B,0.382
L1B_53,L1B,0.314
L1B_54,L1B,0.194
L1B_55,L1B,0.25
L1B_56,L1B,0.394
L1B_57,L1B,0.394
L1B_58,L1B,0.314
L1B_59,L1B,0.189
L1B_60,L1B,0.222
L1B_61,L1B,0.394
L1B_62,L1B,0.412
L1B_63,L1B,0.25
L1B_64,L1B,0.25
L1B_65,L1B,0.278
L1B_66,L1B,0.382
L1B_67,L1B,0.484
L1B_68,L1B,0.237
L1B_69,L1B,0.417
L1B_70,L1B,0.314
L1B_71,L1B,0.314
L1B_72,L1B,0.216
L1B_73,L1B,0.286
L1B_74,L1B,0.286
L1B_75,L1B,0.243
L1B_76,L1B,0.216
L1B_77,L1B,0.184
L1B_78,L1B,0.333
L1B_79,L1B,0.394
L1B_80,L1B,0.216
L1B_81,L1B,0.184
L1B_82,L1B,0.25
L1B_83,L1B,0.286
L1B_84,L1B,0.297
L1B_85,L1B,0.353
L1B_86,L1B,0.484
L1B_87,L1B,0.533
L1B_88,L1B,0.314
L1B_89,L1B,0.353
L1B_90,L1B,0.353
L1B_91,L1B,0.375
L1B_92,L1B,0.211
L1B_93,L1B,0.586
L1B_94,L1B,0.353
L1B_95,L1B,0.343
L1B_96,L1B,0.314
L1B_97,L1B,0.394
L1B_98,L1B,0.333
L1B_99,L1B,0.286
L1B_100,L1B,0.243
7IG_1,7IG,0.282
7IG_2,7IG,0.262
7IG_3,7IG,0.256
7IG_4,7IG,0.389
7IG_5,7IG,0.459
7IG_6,7IG,0.452
7IG_7,7IG,0.233
7IG_8,7IG,0.216
7IG_9,7IG,0.516
7IG_10,7IG,0.314
7IG_11,7IG,0.262
7IG_12,7IG,0.424
7IG_13,7IG,0.438
7IG_14,7IG,0.419
7IG_15,7IG,0.206
7IG_16,7IG,0.405
7IG_17,7IG,0.438
7IG_18,7IG,0.375
7IG_19,7IG,0.5
7IG_20,7IG,0.344
7IG_21,7IG,0.387
7IG_22,7IG,0.419
7IG_23,7IG,0.353
7IG_24,7IG,0.516
7IG_25,7IG,0.448
7IG_26,7IG,0.333
7IG_27,7IG,0.517
7IG_28,7IG,0.375
7IG_29,7IG,0.406
7IG_30,7IG,0.303
7IG_31,7IG,0.344
7IG_32,7IG,0.333
7IG_33,7IG,0.353
7IG_34,7IG,0.424
7IG_35,7IG,0.433
7IG_36,7IG,0.382
7IG_37,7IG,0.483
7IG_38,7IG,0.433
7IG_39,7IG,0.243
7IG_40,7IG,0.424
7IG_41,7IG,0.184
7IG_42,7IG,0.237
7IG_43,7IG,0.306
7IG_44,7IG,0.297
7IG_45,7IG,0.517
7IG_46,7IG,0.536
7IG_47,7IG,0.483
7IG_48,7IG,0.567
7IG_49,7IG,0.469
7IG_50,7IG,0.394
7IG_51,7IG,0.359
7IG_52,7IG,0.359
7IG_53,7IG,0.324
7IG_54,7IG,0.314
7IG_55,7IG,0.389
7IG_56,7IG,0.25
7IG_57,7IG,0.282
7IG_58,7IG,0.421
7IG_59,7IG,0.316
7IG_60,7IG,0.361
7IG_61,7IG,0.282
7IG_62,7IG,0.289
7IG_63,7IG,0.351
7IG_64,7IG,0.333
7IG_65,7IG,0.342
7IG_66,7IG,0.351
7IG_67,7IG,0.324
7IG_68,7IG,0.316
7IG_69,7IG,0.405
7IG_70,7IG,0.441
7IG_71,7IG,0.262
7IG_72,7IG,0.297
7IG_73,7IG,0.342
7IG_74,7IG,0.371
7IG_75,7IG,0.351
7IG_76,7IG,0.325
7IG_77,7IG,0.351
7IG_78,7IG,0.333
7IG_79,7IG,0.333
7IG_80,7IG,0.3
7IG_81,7IG,0.25
7IG_82,7IG,0.179
7IG_83,7IG,0.275
7IG_84,7IG,0.516
7IG_85,7IG,0.238
7IG_86,7IG,0.359
7IG_87,7IG,0.517
7IG_88,7IG,0.355
7IG_89,7IG,0.156
7IG_90,7IG,0.414
7IG_91,7IG,0.414
7IG_92,7IG,0.517
7IG_93,7IG,0.355
7IG_94,7IG,0.355
7IG_95,7IG,0.567
7IG_96,7IG,0.342
7IG_97,7IG,0.517
7IG_98,7IG,0.483
7IG_99,7IG,0.467
7IG_100,7IG,0.41
ACF_1,ACF,0.316
ACF_2,ACF,0.275
ACF_3,ACF,0.382
ACF_4,ACF,0.205
ACF_5,ACF,0.244
ACF_6,ACF,0.268
ACF_7,ACF,0.262
ACF_8,ACF,0.308
ACF_9,ACF,0.227
ACF_10,ACF,0.333
ACF_11,ACF,0.359
ACF_12,ACF,0.317
ACF_13,ACF,0.184
ACF_14,ACF,0.325
ACF_15,ACF,0.333
ACF_16,ACF,0.317
ACF_17,ACF,0.368
ACF_18,ACF,0.209
ACF_19,ACF,0.289
ACF_20,ACF,0.289
ACF_21,ACF,0.2
ACF_22,ACF,0.316
ACF_23,ACF,0.325
ACF_24,ACF,0.325
ACF_25,ACF,0.184
ACF_26,ACF,0.225
ACF_27,ACF,0.317
ACF_28,ACF,0.325
ACF_29,ACF,0.359
ACF_30,ACF,0.244
ACF_31,ACF,0.351
ACF_32,ACF,0.244
ACF_33,ACF,0.25
ACF_34,ACF,0.342
ACF_35,ACF,0.333
ACF_36,ACF,0.179
ACF_37,ACF,0.209
ACF_38,ACF,0.184
ACF_39,ACF,0.211
ACF_40,ACF,0.368
ACF_41,ACF,0.179
ACF_42,ACF,0.184
ACF_43,ACF,0.175
ACF_44,ACF,0.227
ACF_45,ACF,0.394
ACF_46,ACF,0.325
ACF_47,ACF,0.268
ACF_48,ACF,0.244
ACF_49,ACF,0.333
ACF_50,ACF,0.293
ACF_51,ACF,0.256
ACF_52,ACF,0.275
ACF_53,ACF,0.22
ACF_54,ACF,0.279
ACF_55,ACF,0.279
ACF_56,ACF,0.256
ACF_57,ACF,0.222
ACF_58,ACF,0.222
ACF_59,ACF,0.286
ACF_60,ACF,0.268
ACF_61,ACF,0.19
ACF_62,ACF,0.529
ACF_63,ACF,0.195
ACF_64,ACF,0.333
ACF_65,ACF,0.268
ACF_66,ACF,0.35
ACF_67,ACF,0.382
ACF_68,ACF,0.182
ACF_69,ACF,0.31
ACF_70,ACF,0.325
ACF_71,ACF,0.3
ACF_72,ACF,0.268
ACF_73,ACF,0.325
ACF_74,ACF,0.238
ACF_75,ACF,0.302
ACF_76,ACF,0.317
ACF_77,ACF,0.378
ACF_78,ACF,0.293
ACF_79,ACF,0.308
ACF_80,ACF,0.282
ACF_81,ACF,0.333
ACF_82,ACF,0.341
ACF_83,ACF,0.342
ACF_84,ACF,0.368
ACF_85,ACF,0.333
ACF_86,ACF,0.333
ACF_87,ACF,0.333
ACF_88,ACF,0.282
ACF_89,ACF,0.233
ACF_90,ACF,0.293
ACF_91,ACF,0.351
ACF_92,ACF,0.35
ACF_93,ACF,0.359
ACF_94,ACF,0.342
ACF_95,ACF,0.214
ACF_96,ACF,0.316
ACF_97,ACF,0.308
ACF_98,ACF,0.268
ACF_99,ACF,0.227
ACF_100,ACF,0.368
VII_1,VII,0.25
VII_2,VII,0.25
VII_3,VII,0.286
VII_4,VII,0.216
VII_5,VII,0.438
VII_6,VII,0.189
VII_7,VII,0.237
VII_8,VII,0.237
VII_9,VII,0.257
VII_10,VII,0.243
VII_11,VII,0.469
VII_12,VII,0.132
VII_13,VII,0.229
VII_14,VII,0.382
VII_15,VII,0.257
VII_16,VII,0.281
VII_17,VII,0.265
VII_18,VII,0.167
VII_19,VII,0.586
VII_20,VII,0.467
VII_21,VII,0.314
VII_22,VII,0.294
VII_23,VII,0.741
VII_24,VII,0.344
VII_25,VII,0.211
VII_26,VII,0.278
VII_27,VII,0.237
VII_28,VII,0.297
VII_29,VII,0.355
VII_30,VII,0.257
VII_31,VII,0.27
VII_32,VII,0.314
VII_33,VII,0.314
VII_34,VII,0.189
VII_35,VII,0.189
VII_36,VII,0.27
VII_37,VII,0.229
VII_38,VII,0.237
VII_39,VII,0.323
VII_40,VII,0.216
VII_41,VII,0.235
VII_42,VII,0.243
VII_43,VII,0.162
VII_44,VII,0.206
VII_45,VII,0.367
VII_46,VII,0.323
VII_47,VII,0.25
VII_48,VII,0.27
VII_49,VII,0.194
VII_50,VII,0.433
PQB_1,PQB,0.405
PQB_2,PQB,0.214
PQB_3,PQB,0.293
PQB_4,PQB,0.289
PQB_5,PQB,0.317
PQB_6,PQB,0.31
PQB_7,PQB,0.27
PQB_8,PQB,0.175
PQB_9,PQB,0.325
PQB_10,PQB,0.216
PQB_11,PQB,0.211
PQB_12,PQB,0.205
PQB_13,PQB,0.238
PQB_14,PQB,0.27
PQB_15,PQB,0.171
PQB_16,PQB,0.214
PQB_17,PQB,0.432
PQB_18,PQB,0.175
PQB_19,PQB,0.205
PQB_20,PQB,0.2
PQB_21,PQB,0.233
PQB_22,PQB,0.405
PQB_23,PQB,0.205
PQB_24,PQB,0.128
PQB_25,PQB,0.154
PQB_26,PQB,0.275
PQB_27,PQB,0.225
PQB_28,PQB,0.175
PQB_29,PQB,0.275
PQB_30,PQB,0.275
PQB_31,PQB,0.262
PQB_32,PQB,0.317
PQB_33,PQB,0.256
PQB_34,PQB,0.368
PQB_35,PQB,0.25
PQB_36,PQB,0.389
PQB_37,PQB,0.333
PQB_38,PQB,0.385
PQB_39,PQB,0.22
PQB_40,PQB,0.163
PQB_41,PQB,0.351
PQB_42,PQB,0.268
PQB_43,PQB,0.486
PQB_44,PQB,0.417
PQB_45,PQB,0.238
PQB_46,PQB,0.22
PQB_47,PQB,0.3
PQB_48,PQB,0.128
PQB_49,PQB,0.325
PQB_50,PQB,0.262
2TH_1,2TH,0.206
2TH_2,2TH,0.621
2TH_3,2TH,0.571
2TH_4,2TH,0.586
2TH_5,2TH,0.229
2TH_6,2TH,0.235
2TH_7,2TH,0.273
2TH_8,2TH,0.212
2TH_9,2TH,0.25
2TH_10,2TH,0.265
2TH_11,2TH,0.235
2TH_12,2TH,0.229
2TH_13,2TH,0.312
2TH_14,2TH,0.593
2TH_15,2TH,0.229
2TH_16,2TH,0.303
2TH_17,2TH,0.242
2TH_18,2TH,0.414
2TH_19,2TH,0.577
2TH_20,2TH,0.229
2TH_21,2TH,0.265
2TH_22,2TH,0.265
2TH_23,2TH,0.593
2TH_24,2TH,0.312
2TH_25,2TH,0.265
2TH_26,2TH,0.483
2TH_27,2TH,0.324
2TH_28,2TH,0.324
2TH_29,2TH,0.278
2TH_30,2TH,0.242
2TH_31,2TH,0.273
2TH_32,2TH,0.273
2TH_33,2TH,0.265
2TH_34,2TH,0.229
2TH_35,2TH,0.536
2TH_36,2TH,0.25
2TH_37,2TH,0.273
2TH_38,2TH,0.242
2TH_39,2TH,0.536
2TH_40,2TH,0.242
2TH_41,2TH,0.25
2TH_42,2TH,0.229
2TH_43,2TH,0.312
2TH_44,2TH,0.229
2TH_45,2TH,0.464
2TH_46,2TH,0.265
2TH_47,2TH,0.265
2TH_48,2TH,0.286
2TH_49,2TH,0.281
2TH_50,2TH,0.367
3TH_1,3TH,0.485
3TH_2,3TH,0.256
3TH_3,3TH,0.516
3TH_4,3TH,0.5
3TH_5,3TH,0.455
3TH_6,3TH,0.516
3TH_7,3TH,0.314
3TH_8,3TH,0.552
3TH_9,3TH,0.552
3TH_10,3TH,0.5
3TH_11,3TH,0.455
3TH_12,3TH,0.351
3TH_13,3TH,0.455
3TH_14,3TH,0.517
3TH_15,3TH,0.265
3TH_16,3TH,0.265
3TH_17,3TH,0.257
3TH_18,3TH,0.333
3TH_19,3TH,0.229
3TH_20,3TH,0.265
3TH_21,3TH,0.344
3TH_22,3TH,0.222
3TH_23,3TH,0.324
3TH_24,3TH,0.516
3TH_25,3TH,0.265
3TH_26,3TH,0.235
3TH_27,3TH,0.483
3TH_28,3TH,0.424
3TH_29,3TH,0.206
3TH_30,3TH,0.265
3TH_31,3TH,0.229
3TH_32,3TH,0.5
3TH_33,3TH,0.455
3TH_34,3TH,0.455
3TH_35,3TH,0.517
3TH_36,3TH,0.229
3TH_37,3TH,0.303
3TH_38,3TH,0.194
3TH_39,3TH,0.25
3TH_40,3TH,0.265
3TH_41,3TH,0.222
3TH_42,3TH,0.257
3TH_43,3TH,0.371
3TH_44,3TH,0.306
3TH_45,3TH,0.229
3TH_46,3TH,0.206
3TH_47,3TH,0.229
3TH_48,3TH,0.483
3TH_49,3TH,0.483
3TH_50,3TH,0.27
EAA_1,EAA,0.3
EAA_2,EAA,0.29
EAA_3,EAA,0.3
EAA_4,EAA,0.31
EAA_5,EAA,0.3
EAA_6,EAA,0.29
EAA_7,EAA,0.345
EAA_8,EAA,0.444
EAA_9,EAA,0.393
EAA_10,EAA,0.29
EAA_11,EAA,0.393
EAA_12,EAA,0.212
EAA_13,EAA,0.345
EAA_14,EAA,0.29
EAA_15,EAA,0.258
EAA_16,EAA,0.333
EAA_17,EAA,0.3
EAA_18,EAA,0.29
EAA_19,EAA,0.258
EAA_20,EAA,0.323
EAA_21,EAA,0.25
EAA_22,EAA,0.333
EAA_23,EAA,0.25
EAA_24,EAA,0.212
EAA_25,EAA,0.333
EAA_26,EAA,0.414
EAA_27,EAA,0.393
EAA_28,EAA,0.233
EAA_29,EAA,0.207
EAA_30,EAA,0.323
EAA_31,EAA,0.29
EAA_32,EAA,0.3
EAA_33,EAA,0.3
EAA_34,EAA,0.333
EAA_35,EAA,0.345
EAA_36,EAA,0.3
EAA_37,EAA,0.333
EAA_38,EAA,0.29
EAA_39,EAA,0.29
EAA_40,EAA,0.29
EAA_41,EAA,0.323
EAA_42,EAA,0.258
EAA_43,EAA,0.258
EAA_44,EAA,0.429
EAA_45,EAA,0.333
EAA_46,EAA,0.219
EAA_47,EAA,0.333
EAA_48,EAA,0.219
EAA_49,EAA,0.481
EAA_50,EAA,0.29
694_1,694,0.406
694_2,694,0.222
694_3,694,0.406
694_4,694,0.278
694_5,694,0.27
694_6,694,0.2
694_7,694,0.27
694_8,694,0.206
694_9,694,0.265
694_10,694,0.273
694_11,694,0.484
694_12,694,0.235
694_13,694,0.375
694_14,694,0.483
694_15,694,0.257
694_16,694,0.286
694_17,694,0.237
694_18,694,0.184
694_19,694,0.242
694_20,694,0.2
694_21,694,0.235
694_22,694,0.171
694_23,694,0.382
694_24,694,0.312
694_25,694,0.237
694_26,694,0.324
694_27,694,0.2
694_28,694,0.235
694_29,694,0.216
694_30,694,0.364
694_31,694,0.294
694_32,694,0.343
694_33,694,0.242
694_34,694,0.265
694_35,694,0.167
694_36,694,0.211
694_37,694,0.176
694_38,694,0.355
694_39,694,0.273
694_40,694,0.273
694_41,694,0.394
694_42,694,0.286
694_43,694,0.263
694_44,694,0.194
694_45,694,0.231
694_46,694,0.237
694_47,694,0.273
694_48,694,0.25
694_49,694,0.25
694_50,694,0.105
509_1,509,0.433
509_2,509,0.216
509_3,509,0.257
509_4,509,0.265
509_5,509,0.194
509_6,509,0.387
509_7,509,0.294
509_8,509,0.303
509_9,509,0.5
509_10,509,0.286
509_11,509,0.303
509_12,509,0.333
509_13,509,0.256
509_14,509,0.286
509_15,509,0.353
509_16,509,0.25
509_17,509,0.258
509_18,509,0.267
509_19,509,0.281
509_20,509,0.257
509_21,509,0.452
509_22,509,0.343
509_23,509,0.242
509_24,509,0.194
509_25,509,0.182
509_26,509,0.344
509_27,509,0.344
509_28,509,0.2
509_29,509,0.375
509_30,509,0.237
509_31,509,0.27
509_32,509,0.323
509_33,509,0.237
509_34,509,0.235
509_35,509,0.343
509_36,509,0.162
509_37,509,0.294
509_38,509,0.235
509_39,509,0.294
509_40,509,0.333
509_41,509,0.222
509_42,509,0.353
509_43,509,0.205
509_44,509,0.464
509_45,509,0.229
509_46,509,0.237
509_47,509,0.205
509_48,509,0.194
509_49,509,0.222
509_50,509,0.222
B3H_1,B3H,0.394
B3H_2,B3H,0.281
B3H_3,B3H,0.135
B3H_4,B3H,0.367
B3H_5,B3H,0.387
B3H_6,B3H,0.375
B3H_7,B3H,0.25
B3H_8,B3H,0.355
B3H_9,B3H,0.323
B3H_10,B3H,0.323
B3H_11,B3H,0.273
B3H_12,B3H,0.273
B3H_13,B3H,0.448
B3H_14,B3H,0.312
B3H_15,B3H,0.333
B3H_16,B3H,0.3
B3H_17,B3H,0.355
B3H_18,B3H,0.281
B3H_19,B3H,0.171
B3H_20,B3H,0.188
B3H_21,B3H,0.143
B3H_22,B3H,0.4
B3H_23,B3H,0.211
B3H_24,B3H,0.219
B3H_25,B3H,0.143
B3H_26,B3H,0.4
B3H_27,B3H,0.367
B3H_28,B3H,0.235
B3H_29,B3H,0.29
B3H_30,B3H,0.355
B3H_31,B3H,0.2
B3H_32,B3H,0.081
B3H_33,B3H,0.481
B3H_34,B3H,0.4
B3H_35,B3H,0.448
B3H_36,B3H,0.242
B3H_37,B3H,0.219
B3H_38,B3H,0.111
B3H_39,B3H,0.323
B3H_40,B3H,0.2
B3H_41,B3H,0.379
B3H_42,B3H,0.448
B3H_43,B3H,0.556
B3H_44,B3H,0.556
B3H_45,B3H,0.355
B3H_46,B3H,0.206
B3H_47,B3H,0.212
B3H_48,B3H,0.448
B3H_49,B3H,0.343
B3H_50,B3H,0.152
3TP_1,3TP,0.471
3TP_2,3TP,0.317
3TP_3,3TP,0.293
3TP_4,3TP,0.286
3TP_5,3TP,0.342
3TP_6,3TP,0.182
3TP_7,3TP,0.22
3TP_8,3TP,0.5
3TP_9,3TP,0.22
3TP_10,3TP,0.159
3TP_11,3TP,0.457
3TP_12,3TP,0.359
3TP_13,3TP,0.405
3TP_14,3TP,0.444
3TP_15,3TP,0.378
3TP_16,3TP,0.308
3TP_17,3TP,0.405
3TP_18,3TP,0.459
3TP_19,3TP,0.3
3TP_20,3TP,0.308
3TP_21,3TP,0.378
3TP_22,3TP,0.275
3TP_23,3TP,0.275
3TP_24,3TP,0.268
3TP_25,3TP,0.429
3TP_26,3TP,0.25
3TP_27,3TP,0.263
3TP_28,3TP,0.325
3TP_29,3TP,0.3
3TP_30,3TP,0.209
3TP_31,3TP,0.645
3TP_32,3TP,0.293
3TP_33,3TP,0.351
3TP_34,3TP,0.3
3TP_35,3TP,0.275
3TP_36,3TP,0.545
3TP_37,3TP,0.405
3TP_38,3TP,0.432
3TP_39,3TP,0.308
3TP_40,3TP,0.342
3TP_41,3TP,0.432
3TP_42,3TP,0.308
3TP_43,3TP,0.238
3TP_44,3TP,0.289
3TP_45,3TP,0.308
3TP_46,3TP,0.293
3TP_47,3TP,0.233
3TP_48,3TP,0.209
3TP_49,3TP,0.368
3TP_50,3TP,0.233
3TP_51,3TP,0.186
3TP_52,3TP,0.333
3TP_53,3TP,0.3
3TP_54,3TP,0.282
3TP_55,3TP,0.256
3TP_56,3TP,0.243
3TP_57,3TP,0.152
3TP_58,3TP,0.282
3TP_59,3TP,0.25
3TP_60,3TP,0.22
3TP_61,3TP,0.163
3TP_62,3TP,0.389
3TP_63,3TP,0.359
3TP_64,3TP,0.244
3TP_65,3TP,0.316
3TP_66,3TP,0.405
3TP_67,3TP,0.325
3TP_68,3TP,0.275
3TP_69,3TP,0.227
3TP_70,3TP,0.333
3TP_71,3TP,0.378
3TP_72,3TP,0.405
3TP_73,3TP,0.342
3TP_74,3TP,0.275
3TP_75,3TP,0.275
3TP_76,3TP,0.205
3TP_77,3TP,0.178
3TP_78,3TP,0.293
3TP_79,3TP,0.293
3TP_80,3TP,0.237
3TP_81,3TP,0.333
3TP_82,3TP,0.308
3TP_83,3TP,0.486
3TP_84,3TP,0.472
3TP_85,3TP,0.216
3TP_86,3TP,0.275
3TP_87,3TP,0.405
3TP_88,3TP,0.389
3TP_89,3TP,0.325
3TP_90,3TP,0.308
3TP_91,3TP,0.432
3TP_92,3TP,0.514
3TP_93,3TP,0.238
3TP_94,3TP,0.457
3TP_95,3TP,0.275
3TP_96,3TP,0.262
3TP_97,3TP,0.3
3TP_98,3TP,0.286
3TP_99,3TP,0.378
3TP_100,3TP,0.342
RNA_1,RNA,0.163
RNA_2,RNA,0.156
RNA_3,RNA,0.19
RNA_4,RNA,0.209
RNA_5,RNA,0.167
RNA_6,RNA,0.156
RNA_7,RNA,0.159
RNA_8,RNA,0.156
RNA_9,RNA,0.159
RNA_10,RNA,0.186
RNA_11,RNA,0.163
RNA_12,RNA,0.171
RNA_13,RNA,0.163
RNA_14,RNA,0.163
RNA_15,RNA,0.156
RNA_16,RNA,0.159
RNA_17,RNA,0.214
RNA_18,RNA,0.163
RNA_19,RNA,0.214
RNA_20,RNA,0.195
RNA_21,RNA,0.159
RNA_22,RNA,0.152
RNA_23,RNA,0.324
RNA_24,RNA,0.175
RNA_25,RNA,0.175
RNA_26,RNA,0.167
RNA_27,RNA,0.19
RNA_28,RNA,0.179
RNA_29,RNA,0.163
RNA_30,RNA,0.186
RNA_31,RNA,0.159
RNA_32,RNA,0.133
RNA_33,RNA,0.159
RNA_34,RNA,0.159
RNA_35,RNA,0.195
RNA_36,RNA,0.15
RNA_37,RNA,0.353
RNA_38,RNA,0.163
RNA_39,RNA,0.209
RNA_40,RNA,0.167
RNA_41,RNA,0.163
RNA_42,RNA,0.159
RNA_43,RNA,0.171
RNA_44,RNA,0.167
RNA_45,RNA,0.175
RNA_46,RNA,0.163
RNA_47,RNA,0.159
RNA_48,RNA,0.333
RNA_49,RNA,0.152
RNA_50,RNA,0.159
DJK_1,DJK,0.417
DJK_2,DJK,0.457
DJK_3,DJK,0.275
DJK_4,DJK,0.4
DJK_5,DJK,0.237
DJK_6,DJK,0.19
DJK_7,DJK,0.237
DJK_8,DJK,0.159
DJK_9,DJK,0.324
DJK_10,DJK,0.286
DJK_11,DJK,0.548
DJK_12,DJK,0.5
DJK_13,DJK,0.351
DJK_14,DJK,0.4
DJK_15,DJK,0.231
DJK_16,DJK,0.441
DJK_17,DJK,0.237
DJK_18,DJK,0.306
DJK_19,DJK,0.515
DJK_20,DJK,0.548
DJK_21,DJK,0.289
DJK_22,DJK,0.371
DJK_23,DJK,0.389
DJK_24,DJK,0.364
DJK_25,DJK,0.275
DJK_26,DJK,0.263
DJK_27,DJK,0.4
DJK_28,DJK,0.314
DJK_29,DJK,0.263
DJK_30,DJK,0.308
DJK_31,DJK,0.167
DJK_32,DJK,0.289
DJK_33,DJK,0.471
DJK_34,DJK,0.306
DJK_35,DJK,0.195
DJK_36,DJK,0.581
DJK_37,DJK,0.216
DJK_38,DJK,0.4
DJK_39,DJK,0.195
DJK_40,DJK,0.485
DJK_41,DJK,0.429
DJK_42,DJK,0.548
DJK_43,DJK,0.412
DJK_44,DJK,0.4
DJK_45,DJK,0.297
DJK_46,DJK,0.515
DJK_47,DJK,0.371
DJK_48,DJK,0.467
DJK_49,DJK,0.531
DJK_50,DJK,0.278
422_1,422,0.333
422_2,422,0.289
422_3,422,0.286
422_4,422,0.256
422_5,422,0.357
422_6,422,0.239
422_7,422,0.583
422_8,422,0.405
422_9,422,0.317
422_10,422,0.267
422_11,422,0.293
422_12,422,0.375
422_13,422,0.317
422_14,422,0.333
422_15,422,0.279
422_16,422,0.341
422_17,422,0.412
422_18,422,0.279
422_19,422,0.261
422_20,422,0.357
422_21,422,0.227
422_22,422,0.302
422_23,422,0.381
422_24,422,0.286
422_25,422,0.629
422_26,422,0.385
422_27,422,0.222
422_28,422,0.25
422_29,422,0.41
422_30,422,0.515
422_31,422,0.485
422_32,422,0.314
422_33,422,0.306
422_34,422,0.485
422_35,422,0.515
422_36,422,0.531
422_37,422,0.471
422_38,422,0.455
422_39,422,0.441
422_40,422,0.412
422_41,422,0.471
422_42,422,0.4
422_43,422,0.429
422_44,422,0.515
422_45,422,0.562
422_46,422,0.441
422_47,422,0.455
422_48,422,0.562
422_49,422,0.333
422_50,422,0.5
302_1,302,0.238
302_2,302,0.22
302_3,302,0.244
302_4,302,0.171
302_5,302,0.175
302_6,302,0.214
302_7,302,0.156
302_8,302,0.167
302_9,302,0.184
302_10,302,0.222
302_11,302,0.231
302_12,302,0.171
302_13,302,0.243
302_14,302,0.243
302_15,302,0.211
302_16,302,0.237
302_17,302,0.211
302_18,302,0.184
302_19,302,0.184
302_20,302,0.205
302_21,302,0.146
