name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,TotalPackStat,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,VdwSA
decoys_minimizations/mini_3cj2_model0_chainA_SX3_resi571__chainA_altA_hits_1_decoy_SX3_28_10.pdb,-0.0273560813803366,447.7000000000007,0.7013120644044941,0.2986879355955058,-10.477261119058312,-10.819264137687696,2.069944359650435,-0.4068853481398946,-0.4182807467207112,0.0,0.0,5.948864120756664,0.0,-0.001429,4.0,87,0,6,1,0,0,0,0,1,0,-14982.11436050053,1,6,1033,315,235,8,394,125,89,3,0,0,0,0,0,0,0,0,0,0,0,0,103,33,18,1,126,37,26,1,141,43,36,1,0,0,0,0,0.125,4,1,2.9910000000000005,43.84,231.9684300831571
decoys_minimizations/mini_3cp9_model0_chainB_C19_resi502__chainB_hits_1_decoy_C19_21_111.pdb,-0.2307467934888871,904.3999999999996,0.8221241335334575,0.1778758664665425,-28.091775912339926,-39.45417468548044,13.555927783160769,10.602286286898106,-3.097463140758123,-1.9286512094540529,-1.139714963739145,7.215249039320714,2.0,0.024982,8.0,79,247,75,0,21,16,0,0,0,0,-153251.2277287,2,23,3980,992,1087,62,815,203,210,12,386,95,106,7,0,0,0,0,0,0,0,0,178,47,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0.35,5,3,3.650080000000001,94.02,445.14952254786925
decoys_minimizations/mini_3cp9_model0_chainB_C19_resi502__chainB_hits_1_decoy_C19_22_141.pdb,-0.2326964761977699,880.2000000000007,0.7765513337934448,0.2234486662065552,-21.631447097856835,-27.33305870099184,7.168703966956855,4.021360969592024,-1.0564410913808049,-1.2779964318357884,0.0,7.277770660717936,1.0,0.009881,5.0,81,188,45,0,13,17,0,0,0,0,-35454.33398278907,1,13,3604,926,1006,54,708,181,195,13,331,78,82,5,0,0,0,0,0,0,0,0,171,42,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0.35,5,3,3.650080000000001,94.02,441.0851671891031
decoys_minimizations/mini_3cp9_model0_chainB_C19_resi502__chainB_hits_1_decoy_C19_41_21.pdb,-0.2059561875911593,805.3999999999996,0.8273769982428204,0.1726230017571795,-32.573142150733474,-34.304538421728694,7.943302257041353,2.767197374045054,-3.5120901378387543,0.0,-0.6705091626160851,0.940993233593622,1.0,0.0318479999999999,8.0,33,246,70,0,19,20,0,0,0,0,181075.1181718352,2,27,3210,814,874,47,830,190,214,15,178,53,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,56,58,4,0.125,4,2,3.133,76.82000000000001,359.10317448367545
decoys_minimizations/mini_3cpc_model0_chainA_C52_resi1__chainA_hits_1_decoy_C52_18_30.pdb,-0.2126963424279333,888.5,0.8085406595596092,0.1914593404403908,-28.453649535909904,-36.82804037604819,11.25802160971773,4.928578594287728,-2.49847830077988,0.0,0.0,4.767283333182578,1.0,-0.00372,10.0,31,259,66,0,33,9,0,0,1,0,-35848.27642743649,2,27,3854,924,1030,63,832,208,224,12,0,0,0,0,0,0,0,0,0,0,0,0,178,44,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1363636363636363,6,1,4.374880000000004,78.83,433.9604567255449
decoys_minimizations/mini_3cpc_model0_chainA_C52_resi1__chainA_hits_1_decoy_C52_36_49.pdb,-0.2542601251597172,877.2000000000007,0.842749923332285,0.1572500766677149,-24.31553626002824,-30.55419785862705,9.024963111809823,1.002636542689288,1.5062579995902752,0.0,0.0,4.448379935000591,0.0,-0.0118,11.0,99,189,70,0,12,13,0,0,0,0,-27664.99521772408,1,24,3692,937,992,56,343,82,100,5,515,128,147,8,0,0,0,0,0,0,0,0,179,43,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,6,1,4.005500000000002,74.44,430.51081004257054
decoys_minimizations/mini_3cpc_model0_chainA_C52_resi1__chainA_hits_1_decoy_C52_47_4.pdb,-0.230451724514388,869.7999999999993,0.8398631770697702,0.1601368229302298,-28.8668334736542,-32.4023532374913,11.657700123647658,-2.106589375054,0.6966947928608533,0.0,0.0,2.6237467357088278,0.0,0.0038709999999999,9.0,100,187,71,2,13,16,0,0,0,0,-69357.8259677019,0,31,3617,929,986,53,180,46,46,2,715,178,191,12,0,0,0,0,0,0,0,0,0,0,0,0,363,100,99,6,0,0,0,0,0,0,0,0,0.15,5,2,5.422100000000003,71.7,403.9207382198466
decoys_minimizations/mini_3cr0_model0_chainA_809_resi901__chainA_altB_hits_1_decoy_809_10_14.pdb,-0.1898305113378176,816.7000000000007,0.6928378355135361,0.3071621644864639,-20.172481898713045,-31.10744094017673,10.893332564234695,5.425943748043778,-0.1432922809211732,0.0,0.0,2.075633614517106,0.0,-0.008884,13.0,40,260,39,0,20,17,0,0,0,0,147844.66124219156,0,28,3272,883,1017,31,375,99,114,4,433,118,145,3,0,0,0,0,0,0,0,0,204,51,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1578947368421052,4,2,3.2798400000000023,61.80000000000001,417.50222130514817
decoys_minimizations/mini_3cr0_model0_chainA_809_resi901__chainA_altB_hits_1_decoy_809_28_52.pdb,-0.2179815279051347,823.6999999999989,0.6863709030825877,0.3136290969174122,-16.156489747002638,-27.436313609268154,8.345294499110025,8.259787300352286,-1.0437193752463827,0.0,0.0,3.717532906311471,0.0,0.0088659999999999,11.0,36,187,52,0,21,13,0,0,0,0,-58648.41408206164,1,21,3150,881,1008,25,635,173,204,5,126,36,44,1,0,0,0,0,0,0,0,0,188,49,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4736842105263157,6,1,3.3225800000000003,75.17,411.6899820767344
decoys_minimizations/mini_3cr0_model0_chainA_809_resi901__chainA_altB_hits_1_decoy_809_50_2.pdb,-0.2533370554717407,761.0,0.7050786617147746,0.2949213382852254,-26.65002472179185,-30.391386937624247,8.402940587308592,6.93637952965048,-3.5781046795769957,-3.594731527984706,0.0,4.898603798550921,2.0,0.003455,10.0,1,237,18,0,42,4,0,0,1,0,-162663.8865389238,2,21,2934,768,879,30,382,102,113,5,541,150,159,8,0,0,0,0,0,0,0,0,0,0,0,0,305,89,102,2,0,0,0,0,0,0,0,0,0.0,3,2,3.796300000000002,69.64,342.1658366926628
decoys_minimizations/mini_3cth_model0_chainA_319_resi2001__chainA_hits_1_decoy_319_10_78.pdb,-0.1967761480396879,883.2000000000007,0.7363902613270693,0.2636097386729307,-26.94432505167015,-34.73633739088109,8.732330673389868,4.672019547256241,-2.1352999098166947,0.0,0.0,5.130370182630505,0.0,0.004163,8.0,40,147,205,0,20,16,0,0,4,0,99865.11037564144,3,31,3292,793,851,76,890,195,228,21,170,38,39,3,0,0,0,0,0,0,0,0,146,32,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0.25,7,3,1.9628199999999996,96.73,468.2194162606124
decoys_minimizations/mini_3cth_model0_chainA_319_resi2001__chainA_hits_1_decoy_319_15_12.pdb,-0.1838302781531233,858.2999999999993,0.8089415715783556,0.1910584284216444,-20.18908621127099,-31.872678323748005,9.474859512887292,6.144111462179126,1.036283315561036,0.0,-1.1831165063988536,4.098949989704565,1.0,-0.0277629999999999,12.0,6,173,173,0,14,17,0,0,0,0,-125946.7129311216,1,25,3427,813,886,91,796,191,213,19,387,97,104,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,7,5,1.1931000000000014,92.6,482.8089337322818
decoys_minimizations/mini_3cth_model0_chainA_319_resi2001__chainA_hits_1_decoy_319_9_52.pdb,-0.1196290817546641,865.3999999999978,0.78955541946177,0.2104445805382299,-24.104776177973577,-33.591532807071644,8.419414830895903,2.058352029798243,1.0613138493159229,0.0,0.0,6.413228048103313,0.0,0.0025209999999999,8.0,27,153,201,0,25,17,0,0,0,1,-36500.09573148532,1,28,3191,776,835,81,917,206,232,17,116,27,33,3,0,0,0,0,0,0,0,0,133,30,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,7,3,2.2712399999999997,96.73,498.1216926776719
decoys_minimizations/mini_3d0b_model0_chainA_SNX_resi233__chainA_altB_hits_1_decoy_SNX_26_243.pdb,-0.2149997649035797,699.5,0.7471916660191659,0.2528083339808342,-21.202246370297303,-26.354839957665263,8.229336349660343,1.6510331922025898,-0.9245956027297666,0.0,0.0,5.657543013036292,0.0,0.000251,8.0,59,99,94,7,0,4,0,0,0,0,88229.71987367055,0,21,2333,543,630,24,606,139,163,5,642,145,162,6,0,0,0,0,0,0,0,0,399,90,103,4,0,0,0,0,170,38,50,2,0,0,0,0,0.1818181818181818,5,2,1.7303999999999995,97.54,333.8005017129767
decoys_minimizations/mini_3d0b_model0_chainA_SNX_resi233__chainA_altB_hits_1_decoy_SNX_44_87.pdb,-0.1652119990184322,802.4000000000015,0.8435897540832757,0.1564102459167242,-25.31190854718767,-28.116018406765303,10.33324901834689,-2.0917372844858164,0.6157008600371228,0.0,0.0,8.022091668598271,0.0,-0.006692,10.0,166,87,89,28,0,0,0,0,0,0,36959.806089071855,0,26,3657,896,1087,32,380,100,113,2,679,174,213,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4,3,2.4543000000000004,87.66,470.7927521077888
decoys_minimizations/mini_3d0b_model0_chainA_SNX_resi233__chainA_altB_hits_1_decoy_SNX_49_134.pdb,-0.172798383977307,782.7000000000007,0.8146622422527291,0.1853377577472708,-31.129847958122014,-32.12327661137215,10.107764315275546,-0.9959883538090252,-1.0665557394991083,0.0,-1.1066575742549674,5.078316455873826,1.0,0.0041719999999999,2.0,132,103,85,26,0,0,0,0,0,0,38985.81764371273,1,41,3541,857,1042,30,609,148,164,6,480,122,156,4,216,45,59,2,0,0,0,0,194,41,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2631578947368421,4,3,4.181210000000002,79.14,425.7365089362495
decoys_minimizations/mini_3d28_model0_chainB_B34_resi579__chainB_hits_1_decoy_B34_44_38.pdb,-0.133968737607282,706.5999999999985,0.6909745084662515,0.3090254915337485,-16.985510211298106,-24.86023874286548,8.317917863830075,4.05588306290565,-1.2693342861570045,0.0,0.0,11.895574481673238,0.0,-0.0015169999999999,3.0,97,43,106,7,2,13,0,0,0,0,-61308.75878830356,1,11,2749,776,834,38,684,198,206,10,347,100,97,6,0,0,0,0,0,0,0,0,215,53,55,2,0,0,0,0,146,46,55,2,0,0,0,0,0.4375,4,1,2.2537,69.30000000000001,390.7303248543773
decoys_minimizations/mini_3d28_model0_chainB_B34_resi579__chainB_hits_1_decoy_B34_49_14.pdb,-0.1002968678903817,704.5,0.6517889296225277,0.3482110703774723,-20.60471733804661,-23.5066910605774,5.983088740914582,4.140030809335258,-4.242886326954817,-0.4302828238747196,-0.9067836970392592,10.387102932194924,2.0,0.006522,7.0,90,26,130,0,3,29,0,0,0,0,-148903.84205211274,3,10,2927,855,848,42,479,145,141,9,422,130,146,7,209,53,57,2,0,0,0,0,138,43,49,3,202,52,60,2,0,0,0,0,0,0,0,0,0.4117647058823529,6,1,3.467220000000002,84.55,418.8170678046108
decoys_minimizations/mini_3d28_model0_chainB_B34_resi579__chainB_hits_1_decoy_B34_75_77.pdb,-0.1095342674240851,730.5,0.6946386813618125,0.3053613186381874,-17.373899690227518,-25.668750656179327,8.591678766907648,5.675741337986892,-2.107850777686963,-0.6365277950738317,0.0,6.085519467094905,1.0,0.001581,3.0,105,49,112,2,5,19,0,0,0,0,5990.367087779891,0,18,3469,1010,1068,52,739,205,206,10,327,97,95,6,0,0,0,0,0,0,0,0,207,52,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,5,0,2.1695,58.00000000000001,445.8499141632931
decoys_minimizations/mini_3d90_model0_chainB_NOG_resi2001__chainB_hits_1_decoy_NOG_34_20.pdb,-0.1926600843220336,668.0,0.830961012911314,0.169038987088686,-29.06429098200653,-32.67726477855922,8.335660783253388,0.0522749504034436,-0.2263826628844754,0.0,0.0,2.858757903258949,0.0,0.0011309999999999,2.0,280,0,28,37,0,0,0,0,0,0,-11782.425364634504,0,23,4164,905,934,110,480,105,114,12,0,0,0,0,0,0,0,0,0,0,0,0,244,56,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,3,1,3.4857000000000014,15.27,359.0221970074144
decoys_minimizations/mini_3d90_model0_chainB_NOG_resi2001__chainB_hits_1_decoy_NOG_36_19.pdb,-0.1852122348427052,628.6000000000004,0.8187001312103189,0.181299868789681,-29.53894112410092,-29.12046666301308,7.49769077738199,-0.2186349825383331,-2.435601302084308,0.0,-2.2716191379176003,9.208844234356734,2.0,0.026484,3.0,241,0,43,13,0,1,0,0,0,0,-64993.78896174935,2,15,3484,764,785,92,241,54,48,6,230,52,48,5,672,149,165,20,0,0,0,0,0,0,0,0,240,52,61,6,0,0,0,0,0,0,0,0,0.1333333333333333,1,1,3.926700000000001,29.1,306.3373564693934
decoys_minimizations/mini_3d90_model0_chainB_NOG_resi2001__chainB_hits_1_decoy_NOG_47_0.pdb,-0.2155988231148409,674.2000000000007,0.8355788215351634,0.1644211784648366,-21.491762304272413,-25.14786880740621,11.40370334310444,-0.9467840934721607,-0.7061338399993247,0.0,0.0,1.726256896894354,1.0,0.0237089999999999,5.0,212,0,35,38,0,0,0,0,0,0,-36532.11987401871,0,15,3570,777,789,91,0,0,0,0,470,110,105,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,51,54,6,0,0,0,0,0.4666666666666667,2,1,3.9899000000000022,29.46,320.30735107278576
decoys_minimizations/mini_3da9_model0_chainB_44U_resi1__chainB_hits_1_decoy_44U_52_27.pdb,0.0627692781561172,465.6000000000004,0.7298190806481263,0.2701809193518736,-9.19114288101457,-13.210672370570592,3.365970047715677,2.792942189934138,-0.1302349590904441,0.0,0.0,9.155420080150042,0.0,0.001576,0.0,0,25,115,0,7,4,0,0,0,0,82226.67645223309,1,11,1790,477,515,32,331,88,105,11,158,42,47,4,134,35,32,1,0,0,0,0,96,24,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2352941176470588,5,2,2.32918,95.98,395.666577719161
decoys_minimizations/mini_3da9_model0_chainB_44U_resi1__chainB_hits_1_decoy_44U_57_23.pdb,-0.1109833391563051,570.1000000000004,0.7082687699900798,0.2917312300099202,-20.78388519876501,-20.18868628968403,5.1153178777489074,-1.0362327664564646,-0.8314976103495724,0.0,0.0,11.890676569740927,0.0,0.0048529999999999,1.0,0,52,162,0,9,13,0,0,0,0,12579.230761223342,0,16,1667,435,480,30,390,102,115,11,160,43,48,5,0,0,0,0,0,0,0,0,231,61,67,3,0,0,0,0,174,45,52,1,0,0,0,0,0.3333333333333333,5,2,3.164600000000001,71.77000000000001,338.3210226568777
decoys_minimizations/mini_3da9_model0_chainB_44U_resi1__chainB_hits_1_decoy_44U_78_173.pdb,-0.0433327772626594,560.2000000000007,0.6998497092399171,0.300150290760083,-16.129817961049298,-17.55917508112043,4.018060466786039,1.5413915373476357,-0.745682441967574,-1.3805300392198845,0.0,6.102520256945428,1.0,0.01046,1.0,0,52,156,0,17,5,0,0,0,0,-10401.134234830824,1,17,1635,437,484,30,520,133,147,14,0,0,0,0,0,0,0,0,0,0,0,0,131,33,35,2,0,0,0,0,92,23,27,1,0,0,0,0,0.3571428571428571,5,2,3.27062,55.870000000000005,380.6104777680423
decoys_minimizations/mini_3ddu_model0_chainA_552_resi901__chainA_altA_hits_1_decoy_552_37_67.pdb,-0.0995983844984143,742.8999999999978,0.7297766278434655,0.2702233721565345,-24.075175090489665,-28.565156184199623,8.248396634762912,1.53115836841107,-0.8799772266195305,0.0,0.0,7.437588708712864,0.0,0.006882,6.0,68,35,196,5,0,18,0,0,0,0,38966.08573231391,1,20,3109,893,870,49,517,150,141,7,443,129,134,7,0,0,0,0,0,0,0,0,139,42,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,5,0,2.799200000000001,63.91,437.215119884583
decoys_minimizations/mini_3ddu_model0_chainA_552_resi901__chainA_altA_hits_1_decoy_552_3_31.pdb,-0.1101257079220319,692.5,0.7674995512547679,0.2325004487452321,-20.89319565426013,-30.3420801817374,9.199541840063034,4.361813835093471,0.4405189702465577,0.0,0.0,7.340456105686497,0.0,0.0021259999999999,5.0,90,43,178,2,0,13,0,0,1,0,49624.83127741308,0,29,3289,935,920,51,330,90,93,4,645,184,188,9,0,0,0,0,0,0,0,0,144,47,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0.35,4,0,2.21882,66.92,446.5934308699328
decoys_minimizations/mini_3ddu_model0_chainA_552_resi901__chainA_altA_hits_1_decoy_552_9_135.pdb,-0.1248342078532078,772.5999999999985,0.70732092362414,0.2926790763758599,-24.486559395917997,-36.03028765214731,10.9541530463257,5.720801338669844,0.3260332228865081,0.0,0.0,6.94516317989183,0.0,0.0088979999999999,9.0,111,27,274,5,0,9,0,0,0,0,-2996.0265747279327,0,29,3520,1002,976,51,330,97,91,5,639,187,190,8,0,0,0,0,0,0,0,0,147,45,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3809523809523809,4,0,2.6073200000000005,66.92,488.8497030440974
decoys_minimizations/mini_3df9_model0_chainA_DF9_resi233__chainA_altB_hits_1_decoy_DF9_24_253.pdb,-0.1440455717593927,734.7799999999988,0.7729075729724417,0.2270924270275582,-22.473793123963333,-29.20633283619713,6.204009297245193,5.73665231910752,-1.0116475233456867,0.0,0.0,4.17421496996648,0.0,0.0129259999999999,8.0,68,41,167,5,11,3,0,0,0,2,-153553.08634422312,0,21,2382,657,758,36,675,188,215,8,288,82,102,4,0,0,0,0,0,0,0,0,206,57,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,5,3,0.3849000000000009,96.06000000000002,462.4435977478016
decoys_minimizations/mini_3df9_model0_chainA_DF9_resi233__chainA_altB_hits_1_decoy_DF9_25_127.pdb,-0.1549543511402658,754.3999999999996,0.7454803132322149,0.2545196867677851,-28.353524405530948,-32.82180644894174,9.611660559601232,10.77245017841824,-7.771878930659739,0.0,-3.995340911012409,0.6125551764670863,2.0,0.0059159999999999,9.0,76,86,162,0,31,16,0,0,0,1,-203392.81919918855,2,19,2819,784,884,36,856,234,283,10,285,74,90,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,4,4,-0.5156999999999972,95.65,427.82931931378994
decoys_minimizations/mini_3df9_model0_chainA_DF9_resi233__chainA_altB_hits_1_decoy_DF9_3_144.pdb,-0.0873830343196653,643.8000000000011,0.7951956276153781,0.2048043723846219,-26.34896978625318,-28.82783148604085,5.198494346619896,10.628628806846564,-6.100334011018504,-4.135372706947464,3.552713678800501e-15,3.5234091713395177,2.0,0.01197,8.0,86,75,155,0,28,18,0,0,0,0,-71340.0371605228,5,29,2119,599,694,28,702,201,227,8,544,151,176,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,18,22,2,0,0,0,0,0.3571428571428571,3,4,-0.2058799999999973,105.73,379.6318629793579
decoys_minimizations/mini_3dk3_model0_chainA_SX7_resi1__chainA_altB_hits_1_decoy_SX7_38_130.pdb,-0.1387262250173746,819.8000000000011,0.8017710438889597,0.1982289561110403,-36.05879823727503,-36.53403634355914,16.891154151487285,-4.393685939792704,-2.479389059826076,-1.5937590319089026,0.0,15.951287290144077,1.0,0.004556,9.0,2,280,197,0,22,24,0,0,0,0,-153219.31334762604,1,42,3621,946,1050,44,712,182,214,4,282,76,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3809523809523809,3,3,2.30326,93.88,486.6598336300737
decoys_minimizations/mini_3dk3_model0_chainA_SX7_resi1__chainA_altB_hits_1_decoy_SX7_50_44.pdb,-0.1736824716131304,799.3000000000011,0.8228958854384755,0.1771041145615245,-28.016570403071228,-29.604678690649507,9.261192886166612,2.617689296028175,-4.207726728618809,-1.4161901205131642,-1.1815150962413874,8.850033845714428,2.0,0.002164,9.0,9,188,135,0,12,23,0,0,0,0,48586.55644908059,2,27,2947,775,871,31,543,144,162,7,570,141,164,3,0,0,0,0,0,0,0,0,164,39,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,7,3,3.4299000000000013,99.84,437.2549665725895
decoys_minimizations/mini_3dk3_model0_chainA_SX7_resi1__chainA_altB_hits_1_decoy_SX7_8_112.pdb,-0.1588756415619314,759.2000000000007,0.8307548705635478,0.1692451294364521,-32.9638274805709,-34.7525168415591,10.491293515174448,1.5846710139442166,-4.609874949227333,0.0,0.0,7.1862678699705205,0.0,0.0163799999999999,9.0,5,170,192,0,4,11,0,0,0,0,8870.666264998392,0,40,2867,765,835,37,1041,267,300,11,175,46,49,1,169,45,48,3,0,0,0,0,191,43,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,5,3,2.93079,91.39,379.3472331126304
decoys_minimizations/mini_3dkf_model0_chainA_SX8_resi1__chainA_altA_hits_1_decoy_SX8_21_79.pdb,-0.2206459122621016,777.6000000000004,0.7198985751258615,0.2801014248741384,-26.399685087056923,-32.8262613370573,7.949693881947951,2.345749241763997,-0.8184094942450884,0.0,0.0,4.097141963630284,0.0,-0.011564,8.0,12,203,82,0,18,5,0,0,0,0,-28264.28346626121,1,22,3130,864,898,70,791,223,229,18,509,149,155,13,0,0,0,0,0,0,0,0,192,59,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,8,0,3.277300000000001,70.77000000000001,386.6212465001887
decoys_minimizations/mini_3dkf_model0_chainA_SX8_resi1__chainA_altA_hits_1_decoy_SX8_31_50.pdb,-0.1986167150895765,821.3999999999996,0.7177816939763609,0.282218306023639,-26.040814761738037,-31.808475831904843,9.672639533296149,1.3379135901589052,-1.8926586900259397,0.0,0.0,16.07834257657309,0.0,0.0063199999999999,10.0,14,205,92,0,36,7,0,0,0,0,24992.984814030497,1,25,3326,940,963,71,304,90,89,7,911,247,258,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,6,0,2.9726000000000017,60.47000000000001,442.7624721413817
decoys_minimizations/mini_3dkf_model0_chainA_SX8_resi1__chainA_altA_hits_1_decoy_SX8_6_27.pdb,-0.226282903306161,763.8999999999996,0.8211320591679476,0.1788679408320524,-32.10583598983487,-33.99285642881341,11.888800971097568,-0.3756572492638952,-3.6611860433799848,-1.2839808503820365,0.0,5.766898542494888,1.0,-0.000271,6.0,0,198,87,0,31,10,0,0,0,0,16682.08063230303,3,28,2968,807,843,64,1149,314,331,24,187,47,48,3,161,46,47,3,0,0,0,0,204,54,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1176470588235294,8,0,2.4100200000000003,77.97,384.4828217314381
decoys_minimizations/mini_3dp9_model0_chainA_BIG_resi301__chainA_hits_1_decoy_BIG_17_112.pdb,-0.1564588713078329,681.8099999999995,0.7492017469207803,0.2507982530792196,-27.60139972315505,-40.28817178881309,13.40396877105698,13.145415650175096,-4.899425212917436,0.0,-0.8913704796178532,1.080639473156299,2.0,0.022738,13.0,68,72,268,0,41,15,0,0,0,3,-51438.55536194511,1,23,2546,703,813,40,997,265,307,14,120,35,40,3,0,0,0,0,0,0,0,0,196,51,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,6,4,0.2966999999999998,88.5,372.013190224151
decoys_minimizations/mini_3dp9_model0_chainA_BIG_resi301__chainA_hits_1_decoy_BIG_24_22.pdb,-0.1830794162261979,725.0,0.8188339203880493,0.1811660796119508,-18.18961338124734,-28.76773619106234,12.663503326637796,5.948801270166655,-1.319141966425036,0.0,0.0,5.372603470354293,0.0,0.015335,10.0,51,60,206,0,41,10,0,0,0,0,62712.83865807133,2,24,2593,702,811,50,335,99,106,6,597,159,177,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6875,4,4,-0.4218999999999979,101.13,413.2448783894519
decoys_minimizations/mini_3dp9_model0_chainA_BIG_resi301__chainA_hits_1_decoy_BIG_29_132.pdb,-0.138391998820281,684.0,0.796280302394246,0.203719697605754,-26.467172159187957,-33.38791223303315,13.070502606435014,9.444000913872172,-6.857942625124053,-2.1078615271466887,-1.5217838938963766,2.14715136062625,3.0,0.018484,10.0,55,53,199,0,22,32,0,0,0,1,123951.02707424524,3,19,2426,665,755,47,745,203,228,13,182,46,56,3,0,0,0,0,0,0,0,0,128,37,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,4,3,1.24062,88.11,385.41950237354905
decoys_minimizations/mini_3dt0_model0_chainH_16U_resi901__chainH_altA_hits_1_decoy_16U_11_136.pdb,-0.1886571186186931,717.6000000000004,0.6098897391349427,0.3901102608650573,-26.26372173322602,-27.16821071839604,8.002822557345382,3.097229133728092,-2.011151993845488,0.0,-1.8335555185037649,4.574197991678525,1.0,-0.0124159999999999,9.0,0,16,221,0,4,102,0,0,0,0,-30119.742045432457,1,24,3027,789,955,79,157,41,55,4,439,117,137,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,3,1,3.405000000000001,47.56,408.3544556586682
decoys_minimizations/mini_3dt0_model0_chainH_16U_resi901__chainH_altA_hits_1_decoy_16U_34_102.pdb,-0.1815929331892156,789.5,0.6697361926446591,0.3302638073553409,-26.997132695940536,-27.89062309056567,5.9537285451649495,-0.0188435339722445,-0.1578754662882602,0.0,0.0,11.218191845315651,0.0,0.003533,9.0,0,82,172,0,25,27,0,0,0,0,56045.80891956935,0,20,2554,656,797,62,337,86,108,8,274,62,84,6,0,0,0,0,0,0,0,0,166,45,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0.4117647058823529,4,1,3.8672400000000025,51.22,412.0968385269752
decoys_minimizations/mini_3dt0_model0_chainH_16U_resi901__chainH_altA_hits_1_decoy_16U_46_211.pdb,-0.1752158740565237,650.8999999999996,0.655596020766386,0.344403979233614,-21.497077423224937,-24.24809845437676,6.379987485793151,0.8317294572945002,0.2163935574193374,0.0,0.0,9.934115767405912,0.0,-0.006444,6.0,0,38,175,0,19,26,0,0,0,0,26083.365189257143,0,25,2212,579,672,53,287,74,91,9,257,68,79,8,152,40,42,3,0,0,0,0,290,76,84,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2142857142857142,4,1,2.79978,69.96000000000001,356.4253502560157
