Name,ShapeQuery,TanimotoCombo,ShapeTanimoto,ColorTanimoto
809_50_2,mini_3cr0_model0_chainA_809_resi901__chainA_altB_1,0.966,0.678,0.288
809_28_52,mini_3cr0_model0_chainA_809_resi901__chainA_altB_1,0.942,0.673,0.269
809_10_14,mini_3cr0_model0_chainA_809_resi901__chainA_altB_1,0.927,0.626,0.301
319_15_12,mini_3cth_model0_chainA_319_resi2001__chainA_1,0.919,0.733,0.186
319_10_78,mini_3cth_model0_chainA_319_resi2001__chainA_1,0.891,0.719,0.172
319_9_52,mini_3cth_model0_chainA_319_resi2001__chainA_1,0.884,0.73,0.153
SNX_49_134,mini_3d0b_model0_chainA_SNX_resi233__chainA_altB_1,0.859,0.687,0.172
SNX_26_243,mini_3d0b_model0_chainA_SNX_resi233__chainA_altB_1,0.858,0.619,0.239
SNX_44_87,mini_3d0b_model0_chainA_SNX_resi233__chainA_altB_1,0.858,0.663,0.194
B34_49_14,mini_3d28_model0_chainB_B34_resi579__chainB_1,1.128,0.724,0.403
B34_44_38,mini_3d28_model0_chainB_B34_resi579__chainB_1,1.046,0.786,0.26
B34_75_77,mini_3d28_model0_chainB_B34_resi579__chainB_1,0.984,0.71,0.274
NOG_36_19,mini_3d90_model0_chainB_NOG_resi2001__chainB_1,1.008,0.702,0.305
NOG_47_0,mini_3d90_model0_chainB_NOG_resi2001__chainB_1,0.96,0.734,0.226
NOG_34_20,mini_3d90_model0_chainB_NOG_resi2001__chainB_1,0.949,0.698,0.251
44U_52_27,mini_3da9_model0_chainB_44U_resi1__chainB_1,0.885,0.561,0.324
44U_78_173,mini_3da9_model0_chainB_44U_resi1__chainB_1,0.878,0.639,0.238
44U_57_23,mini_3da9_model0_chainB_44U_resi1__chainB_1,0.871,0.533,0.338
552_37_67,mini_3ddu_model0_chainA_552_resi901__chainA_altA_1,1.074,0.796,0.278
552_9_135,mini_3ddu_model0_chainA_552_resi901__chainA_altA_1,1.048,0.805,0.244
552_3_31,mini_3ddu_model0_chainA_552_resi901__chainA_altA_1,1.031,0.788,0.243
DF9_24_253,mini_3df9_model0_chainA_DF9_resi233__chainA_altB_1,0.959,0.622,0.337
DF9_3_144,mini_3df9_model0_chainA_DF9_resi233__chainA_altB_1,0.913,0.66,0.253
DF9_25_127,mini_3df9_model0_chainA_DF9_resi233__chainA_altB_1,0.866,0.729,0.136
SX7_50_44,mini_3dk3_model0_chainA_SX7_resi1__chainA_altB_1,1.072,0.701,0.372
SX7_38_130,mini_3dk3_model0_chainA_SX7_resi1__chainA_altB_1,0.99,0.706,0.284
SX7_8_112,mini_3dk3_model0_chainA_SX7_resi1__chainA_altB_1,0.978,0.694,0.284
SX8_21_79,mini_3dkf_model0_chainA_SX8_resi1__chainA_altA_1,1.12,0.745,0.375
SX8_31_50,mini_3dkf_model0_chainA_SX8_resi1__chainA_altA_1,1.072,0.748,0.324
SX8_6_27,mini_3dkf_model0_chainA_SX8_resi1__chainA_altA_1,1.046,0.771,0.275
BIG_17_112,mini_3dp9_model0_chainA_BIG_resi301__chainA_1,0.929,0.717,0.212
BIG_29_132,mini_3dp9_model0_chainA_BIG_resi301__chainA_1,0.925,0.706,0.219
BIG_24_22,mini_3dp9_model0_chainA_BIG_resi301__chainA_1,0.922,0.635,0.287
16U_34_102,mini_3dt0_model0_chainH_16U_resi901__chainH_altA_1,1.059,0.654,0.405
16U_46_211,mini_3dt0_model0_chainH_16U_resi901__chainH_altA_1,1.027,0.609,0.418
16U_11_136,mini_3dt0_model0_chainH_16U_resi901__chainH_altA_1,1.023,0.655,0.368
369_17_1,mini_3dt3_model0_chainB_369_resi2__chainB_1,0.952,0.684,0.268
369_37_76,mini_3dt3_model0_chainB_369_resi2__chainB_1,0.945,0.646,0.299
369_39_3,mini_3dt3_model0_chainB_369_resi2__chainB_1,0.939,0.606,0.333
N22_55_223,mini_3e0b_model0_chainA_N22_resi208__chainA_altB_1,1.06,0.66,0.399
N22_5_128,mini_3e0b_model0_chainA_N22_resi208__chainA_altB_1,1.041,0.61,0.431
N22_25_8,mini_3e0b_model0_chainA_N22_resi208__chainA_altB_1,1.022,0.824,0.198
35F_24_21,mini_3e7o_model0_chainB_35F_resi2__chainB_1,0.953,0.804,0.149
35F_23_16,mini_3e7o_model0_chainB_35F_resi2__chainB_1,0.953,0.685,0.268
35F_42_197,mini_3e7o_model0_chainB_35F_resi2__chainB_1,0.92,0.72,0.2
G95_11_11,mini_3e87_model0_chainB_G95_resi1__chainB_altA_1,1.013,0.772,0.241
G95_20_202,mini_3e87_model0_chainB_G95_resi1__chainB_altA_1,0.955,0.754,0.201
G95_12_125,mini_3e87_model0_chainB_G95_resi1__chainB_altA_1,0.924,0.677,0.247
LZQ_1_102,mini_3eb1_model0_chainA_LZQ_resi322__chainA_1,0.882,0.631,0.251
LZQ_29_75,mini_3eb1_model0_chainA_LZQ_resi322__chainA_1,0.829,0.695,0.134
LZQ_40_165,mini_3eb1_model0_chainA_LZQ_resi322__chainA_1,0.813,0.594,0.22
706_7_26,mini_3efl_model0_chainB_706_resi502__chainB_1,1.037,0.632,0.405
706_43_153,mini_3efl_model0_chainB_706_resi502__chainB_1,0.964,0.697,0.267
706_49_74,mini_3efl_model0_chainB_706_resi502__chainB_1,0.962,0.705,0.258
HN4_10_98,mini_3ejr_model0_chainA_HN4_resi1049__chainA_altA_1,0.956,0.649,0.308
HN4_5_111,mini_3ejr_model0_chainA_HN4_resi1049__chainA_altA_1,0.934,0.737,0.197
HN4_24_37,mini_3ejr_model0_chainA_HN4_resi1049__chainA_altA_1,0.918,0.668,0.25
HN5_2_153,mini_3ejs_model0_chainA_HN5_resi1049__chainA_altB_1,0.999,0.753,0.245
HN5_27_24,mini_3ejs_model0_chainA_HN5_resi1049__chainA_altB_1,0.994,0.745,0.249
HN5_4_130,mini_3ejs_model0_chainA_HN5_resi1049__chainA_altB_1,0.984,0.691,0.294
HN6_11_94,mini_3ejt_model0_chainA_HN6_resi1050__chainA_altA_1,0.978,0.692,0.286
HN6_48_46,mini_3ejt_model0_chainA_HN6_resi1050__chainA_altA_1,0.972,0.724,0.248
HN6_47_15,mini_3ejt_model0_chainA_HN6_resi1050__chainA_altA_1,0.964,0.717,0.248
HN7_15_165,mini_3eju_model0_chainA_HN7_resi1049__chainA_altB_1,1.053,0.785,0.267
HN7_18_261,mini_3eju_model0_chainA_HN7_resi1049__chainA_altB_1,0.997,0.764,0.232
HN7_4_41,mini_3eju_model0_chainA_HN7_resi1049__chainA_altB_1,0.986,0.593,0.393
HXH_1_89,mini_3emz_model0_chainA_HXH_resi1000__chainA_1,0.993,0.657,0.335
HXH_40_249,mini_3emz_model0_chainA_HXH_resi1000__chainA_1,0.965,0.663,0.303
HXH_25_255,mini_3emz_model0_chainA_HXH_resi1000__chainA_1,0.965,0.744,0.221
KS5_22_7,mini_3en6_model0_chainB_KS5_resi2__chainB_1,1.182,0.828,0.354
KS5_28_16,mini_3en6_model0_chainB_KS5_resi2__chainB_1,1.116,0.776,0.34
KS5_43_0,mini_3en6_model0_chainB_KS5_resi2__chainB_1,1.1,0.808,0.292
PK2_1_167,mini_3eos_model0_chainA_PK2_resi400__chainA_altA_1,0.991,0.698,0.294
PK2_37_128,mini_3eos_model0_chainA_PK2_resi400__chainA_altA_1,0.949,0.775,0.174
PK2_50_100,mini_3eos_model0_chainA_PK2_resi400__chainA_altA_1,0.881,0.769,0.112
ET1_2_298,mini_3et1_model0_chainB_ET1_resi2__chainB_1,0.997,0.74,0.258
ET1_26_82,mini_3et1_model0_chainB_ET1_resi2__chainB_1,0.978,0.671,0.308
ET1_1_31,mini_3et1_model0_chainB_ET1_resi2__chainB_1,0.967,0.548,0.419
5MS_5_46,mini_3exo_model0_chainA_5MS_resi453__chainA_1,1.073,0.783,0.29
5MS_21_161,mini_3exo_model0_chainA_5MS_resi453__chainA_1,1.055,0.75,0.305
5MS_2_85,mini_3exo_model0_chainA_5MS_resi453__chainA_1,1.005,0.753,0.252
DRK_33_40,mini_3f3z_model0_chainA_DRK_resi1__chainA_altA_1,0.927,0.714,0.212
DRK_21_247,mini_3f3z_model0_chainA_DRK_resi1__chainA_altA_1,0.897,0.631,0.266
DRK_23_240,mini_3f3z_model0_chainA_DRK_resi1__chainA_altA_1,0.894,0.62,0.274
IHH_26_36,mini_3f6x_model0_chainC_IHH_resi1__chainC_1,1.013,0.683,0.33
IHH_25_18,mini_3f6x_model0_chainC_IHH_resi1__chainC_1,0.902,0.719,0.182
IHH_19_14,mini_3f6x_model0_chainC_IHH_resi1__chainC_1,0.894,0.71,0.184
FCF_47_57,mini_3fcf_model0_chainA_FCF_resi1__chainA_altA_1,0.952,0.641,0.311
FCF_6_82,mini_3fcf_model0_chainA_FCF_resi1__chainA_altA_1,0.933,0.596,0.338
FCF_44_76,mini_3fcf_model0_chainA_FCF_resi1__chainA_altA_1,0.888,0.594,0.294
3FI_30_232,mini_3fci_model0_chainA_3FI_resi1__chainA_altB_1,0.97,0.723,0.247
3FI_35_171,mini_3fci_model0_chainA_3FI_resi1__chainA_altB_1,0.91,0.682,0.228
3FI_37_143,mini_3fci_model0_chainA_3FI_resi1__chainA_altB_1,0.891,0.707,0.183
FCK_9_132,mini_3fck_model0_chainB_FCK_resi1__chainB_1,0.927,0.713,0.214
FCK_16_128,mini_3fck_model0_chainB_FCK_resi1__chainB_1,0.875,0.689,0.186
FCK_23_46,mini_3fck_model0_chainB_FCK_resi1__chainB_1,0.833,0.675,0.159
P4O_5_73,mini_3fhr_model0_chainA_P4O_resi1__chainA_altB_1,1.114,0.837,0.277
P4O_27_89,mini_3fhr_model0_chainA_P4O_resi1__chainA_altB_1,1.102,0.786,0.317
P4O_42_11,mini_3fhr_model0_chainA_P4O_resi1__chainA_altB_1,1.051,0.814,0.237
CJH_67_276,mini_3fjl_model0_chainA_CJH_resi399__chainA_altA_1,1.084,0.776,0.309
CJH_72_46,mini_3fjl_model0_chainA_CJH_resi399__chainA_altA_1,1.016,0.763,0.253
CJH_58_147,mini_3fjl_model0_chainA_CJH_resi399__chainA_altA_1,1.014,0.712,0.302
3FN_27_16,mini_3fln_model0_chainC_3FN_resi361__chainC_1,0.999,0.758,0.241
3FN_44_46,mini_3fln_model0_chainC_3FN_resi361__chainC_1,0.983,0.702,0.28
3FN_37_60,mini_3fln_model0_chainC_3FN_resi361__chainC_1,0.941,0.683,0.258
FLY_13_19,mini_3fly_model0_chainA_FLY_resi361__chainA_1,1.06,0.796,0.264
FLY_49_226,mini_3fly_model0_chainA_FLY_resi361__chainA_1,1.016,0.749,0.267
FLY_28_13,mini_3fly_model0_chainA_FLY_resi361__chainA_1,1.012,0.749,0.262
FLZ_9_13,mini_3flz_model0_chainA_FLZ_resi361__chainA_1,1.052,0.798,0.254
FLZ_36_30,mini_3flz_model0_chainA_FLZ_resi361__chainA_1,1.037,0.76,0.277
FLZ_8_139,mini_3flz_model0_chainA_FLZ_resi361__chainA_1,1.029,0.778,0.251
FML_7_214,mini_3fml_model0_chainA_FML_resi361__chainA_1,0.982,0.733,0.249
FML_10_299,mini_3fml_model0_chainA_FML_resi361__chainA_1,0.972,0.751,0.222
FML_50_63,mini_3fml_model0_chainA_FML_resi361__chainA_1,0.933,0.627,0.306
XI2_19_63,mini_3fmm_model0_chainA_XI2_resi361__chainA_1,0.994,0.682,0.312
XI2_36_37,mini_3fmm_model0_chainA_XI2_resi361__chainA_1,0.986,0.664,0.322
XI2_7_193,mini_3fmm_model0_chainA_XI2_resi361__chainA_1,0.968,0.691,0.276
55V_7_33,mini_3fqc_model0_chainA_55V_resi219__chainA_1,1.237,0.689,0.549
55V_42_101,mini_3fqc_model0_chainA_55V_resi219__chainA_1,1.109,0.755,0.354
55V_90_39,mini_3fqc_model0_chainA_55V_resi219__chainA_1,1.045,0.769,0.276
P5C_9_242,mini_3fqe_model0_chainA_P5C_resi1__chainA_1,0.961,0.759,0.201
P5C_8_4,mini_3fqe_model0_chainA_P5C_resi1__chainA_1,0.948,0.546,0.403
P5C_30_86,mini_3fqe_model0_chainA_P5C_resi1__chainA_1,0.935,0.656,0.279
057_42_2,mini_3fqh_model0_chainA_057_resi1__chainA_1,1.014,0.722,0.292
057_49_153,mini_3fqh_model0_chainA_057_resi1__chainA_1,0.928,0.702,0.226
057_23_225,mini_3fqh_model0_chainA_057_resi1__chainA_1,0.917,0.709,0.208
8CA_12_71,mini_3fr2_model0_chainA_8CA_resi501__chainA_1,1.085,0.764,0.321
8CA_20_2,mini_3fr2_model0_chainA_8CA_resi501__chainA_1,1.032,0.712,0.32
8CA_5_1,mini_3fr2_model0_chainA_8CA_resi501__chainA_1,1.032,0.712,0.32
F8A_8_4,mini_3fr4_model0_chainA_F8A_resi501__chainA_1,0.993,0.684,0.309
F8A_9_0,mini_3fr4_model0_chainA_F8A_resi501__chainA_1,0.975,0.64,0.335
F8A_10_3,mini_3fr4_model0_chainA_F8A_resi501__chainA_1,0.966,0.631,0.336
I4A_15_62,mini_3fr5_model0_chainA_I4A_resi132__chainA_1,0.889,0.582,0.307
I4A_4_15,mini_3fr5_model0_chainA_I4A_resi132__chainA_1,0.877,0.611,0.267
I4A_14_6,mini_3fr5_model0_chainA_I4A_resi132__chainA_1,0.877,0.629,0.248
I2H_21_188,mini_3fra_model0_chainX_I2H_resi300__chainX_1,1.132,0.598,0.533
I2H_76_161,mini_3fra_model0_chainX_I2H_resi300__chainX_1,1.03,0.673,0.358
I2H_97_36,mini_3fra_model0_chainX_I2H_resi300__chainX_1,1.017,0.763,0.253
XCF_16_264,mini_3frf_model0_chainX_XCF_resi300__chainX_1,0.927,0.61,0.317
XCF_2_192,mini_3frf_model0_chainX_XCF_resi300__chainX_1,0.922,0.427,0.495
XCF_7_163,mini_3frf_model0_chainX_XCF_resi300__chainX_1,0.908,0.699,0.209
RO6_20_26,mini_3fsk_model0_chainA_RO6_resi450__chainA_1,0.995,0.744,0.251
RO6_47_70,mini_3fsk_model0_chainA_RO6_resi450__chainA_1,0.985,0.774,0.211
RO6_32_114,mini_3fsk_model0_chainA_RO6_resi450__chainA_1,0.974,0.723,0.25
1EU_50_48,mini_3fv5_model0_chainA_1EU_resi2__chainA_1,1.097,0.807,0.29
1EU_5_0,mini_3fv5_model0_chainA_1EU_resi2__chainA_1,1.096,0.845,0.25
1EU_32_82,mini_3fv5_model0_chainA_1EU_resi2__chainA_1,0.966,0.748,0.218
SLX_69_19,mini_3fw9_model0_chainA_SLX_resi2__chainA_altB_1,1.106,0.757,0.349
SLX_61_43,mini_3fw9_model0_chainA_SLX_resi2__chainA_altB_1,1.105,0.784,0.321
SLX_67_13,mini_3fw9_model0_chainA_SLX_resi2__chainA_altB_1,1.081,0.811,0.269
F10_44_8,mini_3fxw_model0_chainA_F10_resi1__chainA_altA_1,1.219,0.845,0.373
F10_21_2,mini_3fxw_model0_chainA_F10_resi1__chainA_altA_1,1.044,0.804,0.24
F10_2_1,mini_3fxw_model0_chainA_F10_resi1__chainA_altA_1,1.035,0.803,0.232
XIH_2_52,mini_3g0d_model0_chainD_XIH_resi800__chainD_1,0.996,0.731,0.265
XIH_22_16,mini_3g0d_model0_chainD_XIH_resi800__chainD_1,0.941,0.657,0.284
XIH_45_36,mini_3g0d_model0_chainD_XIH_resi800__chainD_1,0.843,0.663,0.18
RUM_48_20,mini_3g0g_model0_chainA_RUM_resi800__chainA_altB_1,1.035,0.668,0.366
RUM_38_5,mini_3g0g_model0_chainA_RUM_resi800__chainA_altB_1,1.004,0.534,0.471
RUM_39_2,mini_3g0g_model0_chainA_RUM_resi800__chainA_altB_1,0.983,0.538,0.445
MDY_30_29,mini_3g0u_model0_chainA_MDY_resi2__chainA_altA_1,1.067,0.722,0.345
MDY_18_274,mini_3g0u_model0_chainA_MDY_resi2__chainA_altA_1,1.05,0.746,0.305
MDY_9_109,mini_3g0u_model0_chainA_MDY_resi2__chainA_altA_1,1.034,0.775,0.26
LGB_41_67,mini_3g0w_model0_chainA_LGB_resi1__chainA_1,1.017,0.61,0.407
LGB_17_70,mini_3g0w_model0_chainA_LGB_resi1__chainA_1,0.985,0.656,0.329
LGB_39_3,mini_3g0w_model0_chainA_LGB_resi1__chainA_1,0.969,0.794,0.175
MD7_36_5,mini_3g0x_model0_chainA_MD7_resi2__chainA_altB_1,1.06,0.77,0.29
MD7_13_63,mini_3g0x_model0_chainA_MD7_resi2__chainA_altB_1,1.044,0.752,0.292
MD7_95_98,mini_3g0x_model0_chainA_MD7_resi2__chainA_altB_1,1.0,0.758,0.242
RF3_33_13,mini_3g1m_model0_chainA_RF3_resi217__chainA_1,1.154,0.709,0.445
RF3_19_44,mini_3g1m_model0_chainA_RF3_resi217__chainA_1,1.114,0.764,0.35
RF3_21_143,mini_3g1m_model0_chainA_RF3_resi217__chainA_1,1.09,0.709,0.382
RF1_13_252,mini_3g1o_model0_chainA_RF1_resi237__chainA_1,1.145,0.809,0.336
RF1_25_61,mini_3g1o_model0_chainA_RF1_resi237__chainA_1,1.142,0.628,0.514
RF1_6_241,mini_3g1o_model0_chainA_RF1_resi237__chainA_1,1.127,0.74,0.387
Q74_48_3,mini_3g5e_model0_chainA_Q74_resi320__chainA_altA_1,0.943,0.594,0.35
Q74_12_99,mini_3g5e_model0_chainA_Q74_resi320__chainA_altA_1,0.914,0.608,0.306
Q74_27_103,mini_3g5e_model0_chainA_Q74_resi320__chainA_altA_1,0.913,0.726,0.187
30X_13_113,mini_3g8o_model0_chainA_30X_resi1__chainA_1,1.049,0.579,0.47
30X_46_285,mini_3g8o_model0_chainA_30X_resi1__chainA_1,0.951,0.477,0.474
30X_50_262,mini_3g8o_model0_chainA_30X_resi1__chainA_1,0.951,0.556,0.395
G3B_39_24,mini_3gb2_model0_chainA_G3B_resi999__chainA_altB_1,1.163,0.709,0.454
G3B_30_11,mini_3gb2_model0_chainA_G3B_resi999__chainA_altB_1,1.125,0.832,0.293
G3B_4_24,mini_3gb2_model0_chainA_G3B_resi999__chainA_altB_1,1.123,0.741,0.381
AFQ_36_239,mini_3ge7_model0_chainA_AFQ_resi390__chainA_altB_1,0.918,0.741,0.177
AFQ_38_81,mini_3ge7_model0_chainA_AFQ_resi390__chainA_altB_1,0.86,0.649,0.211
AFQ_29_71,mini_3ge7_model0_chainA_AFQ_resi390__chainA_altB_1,0.858,0.689,0.17
DEH_26_17,mini_3gsy_model0_chainA_DEH_altA_resi2__chainA_altA_1,1.085,0.833,0.252
DEH_17_0,mini_3gsy_model0_chainA_DEH_altA_resi2__chainA_altA_1,1.04,0.763,0.277
DEH_36_7,mini_3gsy_model0_chainA_DEH_altA_resi2__chainA_altA_1,1.02,0.805,0.215
QIG_4_7,mini_3gxl_model0_chainA_QIG_resi999__chainA_1,1.14,0.846,0.294
QIG_10_0,mini_3gxl_model0_chainA_QIG_resi999__chainA_1,0.973,0.719,0.254
QIG_11_0,mini_3gxl_model0_chainA_QIG_resi999__chainA_1,0.972,0.718,0.254
PNT_38_62,mini_3gy3_model0_chainA_PNT_resi246__chainA_altA_1,0.801,0.633,0.168
PNT_18_8,mini_3gy3_model0_chainA_PNT_resi246__chainA_altA_1,0.783,0.519,0.264
PNT_27_43,mini_3gy3_model0_chainA_PNT_resi246__chainA_altA_1,0.776,0.528,0.248
B38_10_13,mini_3h0s_model0_chainB_B38_altA_resi102__chainC_chainB_1,1.032,0.765,0.267
B38_42_125,mini_3h0s_model0_chainB_B38_altA_resi102__chainC_chainB_1,1.026,0.747,0.28
B38_8_9,mini_3h0s_model0_chainB_B38_altA_resi102__chainC_chainB_1,1.0,0.785,0.215
9BD_44_267,mini_3h9o_model0_chainA_9BD_resi1__chainA_1,0.989,0.587,0.402
9BD_21_233,mini_3h9o_model0_chainA_9BD_resi1__chainA_1,0.96,0.779,0.181
9BD_29_235,mini_3h9o_model0_chainA_9BD_resi1__chainA_1,0.945,0.689,0.257
361_35_4,mini_3hac_model0_chainA_361_resi803__chainA_altB_1,1.34,0.822,0.518
361_46_12,mini_3hac_model0_chainA_361_resi803__chainA_altB_1,1.142,0.808,0.334
361_36_1,mini_3hac_model0_chainA_361_resi803__chainA_altB_1,1.128,0.624,0.504
NOW_7_275,mini_3hha_model0_chainD_NOW_resi301__chainD_altA_1,0.882,0.553,0.329
NOW_3_179,mini_3hha_model0_chainD_NOW_resi301__chainD_altA_1,0.836,0.699,0.136
NOW_33_183,mini_3hha_model0_chainD_NOW_resi301__chainD_altA_1,0.82,0.507,0.313
B64_13_240,mini_3hk1_model0_chainA_B64_resi132__chainA_altA_1,0.986,0.691,0.295
B64_11_41,mini_3hk1_model0_chainA_B64_resi132__chainA_altA_1,0.983,0.62,0.362
B64_15_276,mini_3hk1_model0_chainA_B64_resi132__chainA_altA_1,0.97,0.637,0.333
I47_49_293,mini_3hl7_model0_chainA_I47_resi401__chainA_1,0.893,0.648,0.244
I47_35_17,mini_3hl7_model0_chainA_I47_resi401__chainA_1,0.891,0.657,0.233
I47_42_175,mini_3hl7_model0_chainA_I47_resi401__chainA_1,0.884,0.612,0.272
MJA_31_208,mini_3hle_model0_chainA_MJA_resi500__chainA_altB_1,0.875,0.714,0.161
MJA_37_214,mini_3hle_model0_chainA_MJA_resi500__chainA_altB_1,0.865,0.628,0.237
MJA_17_185,mini_3hle_model0_chainA_MJA_resi500__chainA_altB_1,0.85,0.726,0.124
855_19_5,mini_3hmm_model0_chainA_855_resi857__chainA_1,1.102,0.779,0.323
855_31_12,mini_3hmm_model0_chainA_855_resi857__chainA_1,1.082,0.75,0.332
855_10_21,mini_3hmm_model0_chainA_855_resi857__chainA_1,1.033,0.699,0.334
G97_19_6,mini_3huc_model0_chainA_G97_resi362__chainA_altB_1,0.965,0.591,0.374
G97_12_4,mini_3huc_model0_chainA_G97_resi362__chainA_altB_1,0.938,0.696,0.242
G97_9_97,mini_3huc_model0_chainA_G97_resi362__chainA_altB_1,0.925,0.646,0.279
Z64_23_128,mini_3hz5_model0_chainA_Z64_resi237__chainA_altB_1,0.922,0.702,0.22
Z64_47_229,mini_3hz5_model0_chainA_Z64_resi237__chainA_altB_1,0.913,0.7,0.213
Z64_37_160,mini_3hz5_model0_chainA_Z64_resi237__chainA_altB_1,0.894,0.698,0.196
QL2_32_3,mini_3i06_model0_chainA_QL2_altA_resi220__chainA_altA_1,1.196,0.803,0.393
QL2_34_22,mini_3i06_model0_chainA_QL2_altA_resi220__chainA_altA_1,1.157,0.809,0.349
QL2_23_0,mini_3i06_model0_chainA_QL2_altA_resi220__chainA_altA_1,1.094,0.765,0.329
BK1_13_13,mini_3i7b_model0_chainA_BK1_resi701__chainA_altB_1,1.055,0.637,0.418
BK1_24_3,mini_3i7b_model0_chainA_BK1_resi701__chainA_altB_1,1.031,0.787,0.244
BK1_30_7,mini_3i7b_model0_chainA_BK1_resi701__chainA_altB_1,1.003,0.714,0.289
EFP_2_258,mini_3ig7_model0_chainA_EFP_resi999__chainA_1,1.045,0.719,0.326
EFP_25_11,mini_3ig7_model0_chainA_EFP_resi999__chainA_1,0.973,0.673,0.3
EFP_19_36,mini_3ig7_model0_chainA_EFP_resi999__chainA_1,0.961,0.66,0.301
J9Z_81_84,mini_3ikd_model0_chainA_J9Z_resi501__chainA_1,0.99,0.656,0.334
J9Z_78_93,mini_3ikd_model0_chainA_J9Z_resi501__chainA_1,0.974,0.666,0.307
J9Z_76_138,mini_3ikd_model0_chainA_J9Z_resi501__chainA_1,0.973,0.639,0.334
472_76_5,mini_3in3_model0_chainA_472_resi1__chainA_1,1.067,0.712,0.355
472_58_1,mini_3in3_model0_chainA_472_resi1__chainA_1,0.969,0.728,0.241
472_43_70,mini_3in3_model0_chainA_472_resi1__chainA_1,0.953,0.715,0.238
BXB_45_22,mini_3inj_model0_chainA_BXB_resi1001__chainA_altA_1,1.243,0.828,0.415
BXB_39_27,mini_3inj_model0_chainA_BXB_resi1001__chainA_altA_1,1.071,0.732,0.339
BXB_24_70,mini_3inj_model0_chainA_BXB_resi1001__chainA_altA_1,1.032,0.816,0.216
C50_4_210,mini_3inv_model0_chainA_C50_resi601__chainA_1,0.89,0.658,0.232
C50_42_101,mini_3inv_model0_chainA_C50_resi601__chainA_1,0.879,0.684,0.195
C50_23_46,mini_3inv_model0_chainA_C50_resi601__chainA_1,0.876,0.661,0.214
1P6_8_102,mini_3iok_model0_chainA_1P6_resi1201__chainA_altA_1,1.049,0.777,0.272
1P6_5_218,mini_3iok_model0_chainA_1P6_resi1201__chainA_altA_1,1.023,0.666,0.357
1P6_20_224,mini_3iok_model0_chainA_1P6_resi1201__chainA_altA_1,1.017,0.66,0.357
G11_2_184,mini_3iph_model0_chainA_G11_resi361__chainA_altB_1,0.983,0.713,0.27
G11_22_253,mini_3iph_model0_chainA_G11_resi361__chainA_altB_1,0.959,0.677,0.282
G11_4_88,mini_3iph_model0_chainA_G11_resi361__chainA_altB_1,0.952,0.564,0.388
FG4_22_193,mini_3ivc_model0_chainB_FG4_resi302__chainB_altC_1,0.968,0.705,0.262
FG4_31_35,mini_3ivc_model0_chainB_FG4_resi302__chainB_altC_1,0.952,0.741,0.212
FG4_37_10,mini_3ivc_model0_chainB_FG4_resi302__chainB_altC_1,0.947,0.69,0.257
PP0_33_153,mini_3iw6_model0_chainA_PP0_resi361__chainA_altA_1,1.13,0.768,0.362
PP0_47_170,mini_3iw6_model0_chainA_PP0_resi361__chainA_altA_1,1.098,0.63,0.468
PP0_30_288,mini_3iw6_model0_chainA_PP0_resi361__chainA_altA_1,1.029,0.808,0.22
X55_28_20,mini_3jtk_model0_chainA_X55_resi1002__chainA_altC_1,1.053,0.755,0.297
X55_25_2,mini_3jtk_model0_chainA_X55_resi1002__chainA_altC_1,1.008,0.776,0.231
X55_33_42,mini_3jtk_model0_chainA_X55_resi1002__chainA_altC_1,0.971,0.691,0.28
AOD_50_91,mini_3jum_model0_chainB_AOD_resi500__chainB_altB_1,1.087,0.738,0.349
AOD_34_31,mini_3jum_model0_chainB_AOD_resi500__chainB_altB_1,1.069,0.717,0.351
AOD_18_16,mini_3jum_model0_chainB_AOD_resi500__chainB_altB_1,1.031,0.627,0.404
EKB_47_102,mini_3jvx_model0_chainB_EKB_resi208__chainB_altA_1,1.012,0.716,0.297
EKB_41_80,mini_3jvx_model0_chainB_EKB_resi208__chainB_altA_1,1.012,0.757,0.255
EKB_46_248,mini_3jvx_model0_chainB_EKB_resi208__chainB_altA_1,1.005,0.739,0.265
5WB_97_233,mini_3jwk_model0_chainA_5WB_resi208__chainA_altA_1,1.032,0.561,0.471
5WB_98_271,mini_3jwk_model0_chainA_5WB_resi208__chainA_altA_1,1.024,0.554,0.469
5WB_90_15,mini_3jwk_model0_chainA_5WB_resi208__chainA_altA_1,0.998,0.678,0.321
LYG_77_92,mini_3jy0_model0_chainA_LYG_resi1000__chainA_altA_1,1.098,0.847,0.25
LYG_31_3,mini_3jy0_model0_chainA_LYG_resi1000__chainA_altA_1,1.085,0.79,0.295
LYG_95_3,mini_3jy0_model0_chainA_LYG_resi1000__chainA_altA_1,1.077,0.84,0.237
JZH_40_17,mini_3jy9_model0_chainA_JZH_resi1__chainA_altB_1,0.998,0.634,0.364
JZH_37_7,mini_3jy9_model0_chainA_JZH_resi1__chainA_altB_1,0.942,0.622,0.32
JZH_45_6,mini_3jy9_model0_chainA_JZH_resi1__chainA_altB_1,0.936,0.678,0.258
L31_44_1,mini_3k3b_model0_chainA_L31_resi371__chainA_altA_1,1.021,0.696,0.325
L31_24_17,mini_3k3b_model0_chainA_L31_resi371__chainA_altA_1,1.012,0.669,0.342
L31_46_7,mini_3k3b_model0_chainA_L31_resi371__chainA_altA_1,0.99,0.727,0.263
STJ_16_22,mini_3k5v_model0_chainA_STJ_resi1__chainA_altB_1,0.981,0.797,0.184
